Player,team_name_college,true_shooting_pct_college,effective_field_goal_pct_college,total_shooting_pct_college,off_reb_rate_college,def_reb_rate_college,tot_reb_rate_college,assist_rate_college,turnover_rate_college,steal_rate_college,block_rate_college,usage_rate_college,pure_point_rating_college,points_per_shot_college,off_rating_college,def_rating_college,net_rating_college,floor_impact_counter_college,PER_college,true_shooting_pct,effective_field_goal_pct,total_shooting_pct,pure_point_rating,points_per_shot,off_rating,def_rating,net_rating,floor_impact_counter,PER
Everson Davis,BU,.563,.509,167.0,0.045,0.134,0.08900000000000001,0.172,0.159,0.021,0.004,0.17300000000000001,0.8,1.4,113.3,104.1,9.3,196.2,15.1,0.563,0.509,167,0.8,1.4,113.3,104.1,9.3,196.2,15.1
Zac Tillman,MU,.607,.568,129.7,0.076,0.134,0.106,0.092,0.196,0.015,0.025,0.20800000000000002,-5.2,1.5,108.3,105.0,3.3,124.5,15.1,0.607,0.568,129.7,-5.2,1.5,108.3,105,3.3,124.5,15.1
Jason Dunne,UHA,.557,.537,152.4,0.017,0.10400000000000001,0.062,0.162,0.14400000000000002,0.021,0.008,0.231,-1.1,1.2,105.8,105.1,0.7,285.0,15.1,0.557,0.537,152.4,-1.1,1.2,105.8,105.1,0.7,285,15.1
Corey Allen,UDM,.564,.525,160.4,0.017,0.11,0.062,0.15,0.155,0.013000000000000001,0.001,0.25,-2.9,1.3,106.3,117.2,-10.9,201.2,15.1,0.564,0.525,160.4,-2.9,1.3,106.3,117.2,-10.9,201.2,15.1
LaBarrius Hill,MSU,.623,.604,155.1,0.09,0.134,0.113,0.061,0.16699999999999998,0.013000000000000001,0.084,0.109,-1.5,1.5,122.4,100.2,22.2,146.9,15.1,0.623,0.604,155.1,-1.5,1.5,122.4,100.2,22.2,146.9,15.1
Devontavius Payne,ETSU,.557,.542,159.9,0.025,0.122,0.076,0.086,0.10099999999999999,0.022000000000000002,0.024,0.198,-0.9,1.2,112.2,95.4,16.8,202.2,15.1,0.557,0.542,159.9,-0.9,1.2,112.2,95.4,16.8,202.2,15.1
Scottie Lindsey,NU,.524,.492,159.0,0.027999999999999997,0.122,0.07400000000000001,0.121,0.10099999999999999,0.009000000000000001,0.017,0.265,-1.7,1.1,105.7,104.5,1.3,224.5,15.1,0.524,0.492,159,-1.7,1.1,105.7,104.5,1.3,224.5,15.1
Jacob Rigoni,QU,.636,.620,169.9,0.028999999999999998,0.146,0.086,0.09,0.145,0.013000000000000001,0.011000000000000001,0.17800000000000002,-2.4,1.4,116.5,111.2,5.3,224.0,15.1,0.636,0.62,169.9,-2.4,1.4,116.5,111.2,5.3,224,15.1
Shaq Buchanan,MSU,.569,.550,151.8,0.047,0.115,0.083,0.073,0.141,0.033,0.015,0.17300000000000001,-2.2,1.3,111.5,95.7,15.8,222.0,15.1,0.569,0.55,151.8,-2.2,1.3,111.5,95.7,15.8,222,15.1
Jaylen Franklin,ACU,.565,.565,128.7,0.04,0.102,0.071,0.258,0.22399999999999998,0.032,0.006999999999999999,0.185,0.8,1.3,105.1,99.3,5.8,296.4,15.1,0.565,0.565,128.7,0.8,1.3,105.1,99.3,5.8,296.4,15.1
Noah Morgan,FDU,.603,.573,174.0,0.053,0.146,0.099,0.091,0.182,0.016,0.027000000000000003,0.193,-3.9,1.3,109.8,105.9,4.0,227.2,15.1,0.603,0.573,174,-3.9,1.3,109.8,105.9,4,227.2,15.1
Lafayette Rutledge,NSU,.610,.597,156.2,0.012,0.06,0.036000000000000004,0.036000000000000004,0.043,0.016,0,0.188,-0.4,1.3,127.2,104.1,23.1,159.6,15.1,0.61,0.597,156.2,-0.4,1.3,127.2,104.1,23.1,159.6,15.1
Kevin Zabo,KSU,.523,.481,152.9,0.022000000000000002,0.105,0.063,0.175,0.131,0.021,0.002,0.24,-0.8,1.2,107.1,105.9,1.2,216.8,15.1,0.523,0.481,152.9,-0.8,1.2,107.1,105.9,1.2,216.8,15.1
LaDarien Griffin,STBN,.536,.491,134.7,0.096,0.15,0.124,0.07200000000000001,0.126,0.013999999999999999,0.053,0.16,-1.5,1.3,113.8,100.1,13.7,280.9,15.1,0.536,0.491,134.7,-1.5,1.3,113.8,100.1,13.7,280.9,15.1
Ryan Woolridge,UNT,.521,.518,131.7,0.027999999999999997,0.13,0.079,0.302,0.221,0.021,0.013999999999999999,0.212,1.1,1.3,101.8,100.4,1.4,405.2,15.1,0.521,0.518,131.7,1.1,1.3,101.8,100.4,1.4,405.2,15.1
Joshua Phillips,UTC,.555,.547,111.1,0.107,0.21100000000000002,0.156,0.045,0.162,0.006999999999999999,0.018000000000000002,0.21,-5.4,1.4,105.1,108.5,-3.5,159.5,15.1,0.555,0.547,111.1,-5.4,1.4,105.1,108.5,-3.5,159.5,15.1
Duncan Robinson,UM,.616,.581,171.5,0.022000000000000002,0.09300000000000001,0.057999999999999996,0.076,0.075,0.015,0.016,0.17,0.4,1.4,124.4,98.4,26.0,239.5,15.1,0.616,0.581,171.5,0.4,1.4,124.4,98.4,26,239.5,15.1
Kevarrius Hayes,UF,.559,.569,106.9,0.10800000000000001,0.131,0.11900000000000001,0.033,0.18899999999999997,0.025,0.092,0.115,-3.2,1.4,111.5,95.8,15.7,232.2,15.1,0.559,0.569,106.9,-3.2,1.4,111.5,95.8,15.7,232.2,15.1
Lavelle Scottie,AF,.539,.516,153.4,0.063,0.13699999999999998,0.099,0.126,0.163,0.016,0.022000000000000002,0.262,-4.9,1.2,99.2,107.4,-8.2,201.9,15.1,0.539,0.516,153.4,-4.9,1.2,99.2,107.4,-8.2,201.9,15.1
Dante Scott,MVSU,.514,.477,156.4,0.054000000000000006,0.146,0.096,0.14400000000000002,0.149,0.009000000000000001,0.011000000000000001,0.262,-4.0,1.2,100.4,112.4,-12.0,225.2,15.1,0.514,0.477,156.4,-4,1.2,100.4,112.4,-12,225.2,15.1
Grant Benzinger,WRST,.551,.502,164.8,0.045,0.135,0.08900000000000001,0.069,0.077,0.012,0.006999999999999999,0.20199999999999999,-0.9,1.2,115.8,96.6,19.3,305.9,15.1,0.551,0.502,164.8,-0.9,1.2,115.8,96.6,19.3,305.9,15.1
Kerwin Roach,UT,.531,.506,145.3,0.027999999999999997,0.10099999999999999,0.064,0.217,0.175,0.026000000000000002,0.008,0.218,-0.2,1.2,103.9,99.5,4.4,260.4,15.1,0.531,0.506,145.3,-0.2,1.2,103.9,99.5,4.4,260.4,15.1
Kevin McClain,BEL,.571,.546,152.6,0.03,0.10400000000000001,0.07,0.12,0.127,0.019,0.006999999999999999,0.205,-0.6,1.3,112.2,102.3,9.9,271.1,15.1,0.571,0.546,152.6,-0.6,1.3,112.2,102.3,9.9,271.1,15.1
Harald Frey,MSU,.572,.531,156.7,0.011000000000000001,0.10099999999999999,0.054000000000000006,0.198,0.131,0.013999999999999999,0.001,0.196,1.3,1.3,115.0,110.5,4.5,267.4,15.1,0.572,0.531,156.7,1.3,1.3,115,110.5,4.5,267.4,15.1
Tywhon Pickford,UNI,.472,.427,138.9,0.075,0.235,0.155,0.09300000000000001,0.102,0.013000000000000001,0.013999999999999999,0.2,-1.0,1.1,101.7,95.1,6.7,278.9,15.1,0.472,0.427,138.9,-1,1.1,101.7,95.1,6.7,278.9,15.1
Greg Alexander,MSMU,.630,.616,164.4,0.01,0.10300000000000001,0.057999999999999996,0.059000000000000004,0.077,0.015,0.013999999999999999,0.17600000000000002,-0.5,1.4,118.7,109.3,9.4,209.2,15.1,0.63,0.616,164.4,-0.5,1.4,118.7,109.3,9.4,209.2,15.1
Isaiah Moss,UI,.539,.500,168.5,0.025,0.079,0.052000000000000005,0.141,0.10800000000000001,0.016,0.009000000000000001,0.23,0.0,1.2,111.8,113.1,-1.2,196.8,15.1,0.539,0.5,168.5,0,1.2,111.8,113.1,-1.2,196.8,15.1
Jonathan Williams,VCU,.519,.438,149.8,0.011000000000000001,0.086,0.048,0.32799999999999996,0.195,0.026000000000000002,0.005,0.185,5.5,1.3,110.2,105.1,5.1,281.4,15.1,0.519,0.438,149.8,5.5,1.3,110.2,105.1,5.1,281.4,15.1
Hayden Koval,UCA,.543,.525,141.1,0.06,0.16399999999999998,0.114,0.06,0.162,0.008,0.11800000000000001,0.18,-3.7,1.2,101.8,100.4,1.5,279.4,15.1,0.543,0.525,141.1,-3.7,1.2,101.8,100.4,1.5,279.4,15.1
Eric Parrish,AKR,.581,.570,146.0,0.069,0.141,0.10400000000000001,0.10400000000000001,0.158,0.026000000000000002,0.01,0.168,-1.8,1.3,111.9,106.5,5.4,231.8,15.0,0.581,0.57,146,-1.8,1.3,111.9,106.5,5.4,231.8,15
Fabijan Krslovic,UM,.604,.564,127.7,0.07,0.16899999999999998,0.11900000000000001,0.098,0.19399999999999998,0.02,0.025,0.149,-2.1,1.5,114.7,96.0,18.7,235.0,15.0,0.604,0.564,127.7,-2.1,1.5,114.7,96,18.7,235,15
Deion James,CSU,.510,.476,142.0,0.094,0.132,0.113,0.134,0.149,0.013999999999999999,0.027999999999999997,0.223,-2.6,1.2,104.0,110.9,-6.9,211.2,15.0,0.51,0.476,142,-2.6,1.2,104,110.9,-6.9,211.2,15
Isaac Johnson,ASU,.550,.506,134.6,0.098,0.23600000000000002,0.166,0.096,0.192,0.018000000000000002,0.018000000000000002,0.14300000000000002,-2.1,1.5,111.4,98.7,12.8,306.9,15.0,0.55,0.506,134.6,-2.1,1.5,111.4,98.7,12.8,306.9,15
Matthew Atewe,PU,.531,.527,105.0,0.126,0.237,0.18,0.036000000000000004,0.17600000000000002,0.008,0.055999999999999994,0.19699999999999998,-5.8,1.3,101.5,111.7,-10.2,162.9,15.0,0.531,0.527,105,-5.8,1.3,101.5,111.7,-10.2,162.9,15
Bjorn Broman,WIN,.640,.607,166.5,0.01,0.069,0.040999999999999995,0.171,0.124,0.022000000000000002,0.002,0.147,2.9,1.5,129.0,102.7,26.2,254.1,15.0,0.64,0.607,166.5,2.9,1.5,129,102.7,26.2,254.1,15
Darrell Davis,DAY,.593,.539,169.1,0.018000000000000002,0.128,0.075,0.156,0.17300000000000001,0.012,0.003,0.24,-2.6,1.4,108.3,110.4,-2.1,262.0,15.0,0.593,0.539,169.1,-2.6,1.4,108.3,110.4,-2.1,262,15
Kris Bankston,UALR,.587,.623,107.8,0.085,0.225,0.155,0.076,0.201,0.011000000000000001,0.08900000000000001,0.15,-3.6,1.6,105.5,97.7,7.8,134.6,15.0,0.587,0.623,107.8,-3.6,1.6,105.5,97.7,7.8,134.6,15
Charles Brown,UIW,.558,.509,175.0,0.057999999999999996,0.125,0.09300000000000001,0.08900000000000001,0.17800000000000002,0.016,0.009000000000000001,0.23600000000000002,-5.8,1.3,102.5,106.0,-3.5,190.0,15.0,0.558,0.509,175,-5.8,1.3,102.5,106,-3.5,190,15
Sean McDermott,BU,.670,.657,176.2,0.061,0.141,0.10099999999999999,0.07200000000000001,0.135,0.016,0.011000000000000001,0.138,-0.8,1.4,128.3,106.1,22.2,199.8,15.0,0.67,0.657,176.2,-0.8,1.4,128.3,106.1,22.2,199.8,15
Kevin Mickle,OU,.518,.495,142.1,0.063,0.131,0.09699999999999999,0.092,0.136,0.022000000000000002,0.022000000000000002,0.226,-3.2,1.2,99.2,99.6,-0.3,150.0,15.0,0.518,0.495,142.1,-3.2,1.2,99.2,99.6,-0.3,150,15
Ivan Gandia-Rosa,UNF,.569,.524,167.8,0.012,0.073,0.044000000000000004,0.33299999999999996,0.204,0.009000000000000001,0,0.22,2.9,1.3,111.3,119.5,-8.2,325.5,15.0,0.569,0.524,167.8,2.9,1.3,111.3,119.5,-8.2,325.5,15
Keith Stone,UF,.562,.525,158.4,0.07,0.133,0.1,0.055,0.147,0.013999999999999999,0.039,0.19399999999999998,-3.8,1.3,109.8,101.2,8.6,204.2,15.0,0.562,0.525,158.4,-3.8,1.3,109.8,101.2,8.6,204.2,15
Blake Reynolds,YALE,.554,.544,145.4,0.059000000000000004,0.171,0.115,0.16899999999999998,0.17,0.019,0.009000000000000001,0.20600000000000002,-1.2,1.2,104.8,104.5,0.3,248.6,15.0,0.554,0.544,145.4,-1.2,1.2,104.8,104.5,0.3,248.6,15
T.J. Henderson,IUPUI,.557,.498,160.7,0.026000000000000002,0.11,0.065,0.188,0.201,0.024,0.01,0.252,-4.4,1.3,102.3,106.3,-3.9,165.8,15.0,0.557,0.498,160.7,-4.4,1.3,102.3,106.3,-3.9,165.8,15
Donovan Fields,POLY,.511,.461,174.1,0.01,0.11199999999999999,0.059000000000000004,0.298,0.156,0.022000000000000002,0.004,0.24600000000000002,1.2,1.1,101.9,109.7,-7.7,238.6,15.0,0.511,0.461,174.1,1.2,1.1,101.9,109.7,-7.7,238.6,15
Khalil Ahmad,CSUF,.530,.488,156.6,0.021,0.114,0.071,0.114,0.146,0.022000000000000002,0.006999999999999999,0.272,-4.3,1.2,99.9,100.9,-1.0,220.4,15.0,0.53,0.488,156.6,-4.3,1.2,99.9,100.9,-1,220.4,15
Jahmel Taylor,CSUF,.589,.573,157.1,0.02,0.138,0.079,0.15,0.109,0.017,0.005,0.166,2.3,1.3,121.3,101.7,19.6,235.5,14.9,0.589,0.573,157.1,2.3,1.3,121.3,101.7,19.6,235.5,14.9
Kam Williams,OSU,.608,.591,176.7,0.012,0.087,0.051,0.062,0.077,0.013999999999999999,0.008,0.174,-0.3,1.3,121.6,103.5,18.1,167.1,14.9,0.608,0.591,176.7,-0.3,1.3,121.6,103.5,18.1,167.1,14.9
Donnie Tillman,U of U,.561,.506,157.7,0.084,0.182,0.13699999999999998,0.061,0.174,0.012,0.016,0.221,-5.4,1.4,104.3,99.1,5.2,153.0,14.9,0.561,0.506,157.7,-5.4,1.4,104.3,99.1,5.2,153,14.9
Kuba Niziol,POLY,.534,.497,152.2,0.023,0.126,0.07200000000000001,0.094,0.073,0.015,0.021,0.21100000000000002,-0.1,1.2,110.0,109.7,0.3,129.6,14.9,0.534,0.497,152.2,-0.1,1.2,110,109.7,0.3,129.6,14.9
Jose Alvarado,GT,.584,.538,162.1,0.021,0.105,0.063,0.18899999999999997,0.185,0.03,0.003,0.19,-0.9,1.4,108.9,101.3,7.6,213.4,14.9,0.584,0.538,162.1,-0.9,1.4,108.9,101.3,7.6,213.4,14.9
Patrick Steeves,GW,.549,.529,156.1,0.075,0.147,0.111,0.146,0.18899999999999997,0.013000000000000001,0.015,0.20199999999999999,-2.8,1.2,103.6,107.8,-4.2,250.0,14.9,0.549,0.529,156.1,-2.8,1.2,103.6,107.8,-4.2,250,14.9
Shawndale Jones,NJIT,.519,.488,153.6,0.051,0.142,0.095,0.11800000000000001,0.114,0.019,0.004,0.21100000000000002,-0.8,1.2,107.7,104.3,3.4,126.8,14.9,0.519,0.488,153.6,-0.8,1.2,107.7,104.3,3.4,126.8,14.9
Taveion Hollingsworth,WKU,.593,.544,164.9,0.028999999999999998,0.08199999999999999,0.057,0.094,0.136,0.017,0.004,0.18899999999999997,-1.5,1.4,115.9,105.3,10.7,298.1,14.9,0.593,0.544,164.9,-1.5,1.4,115.9,105.3,10.7,298.1,14.9
Randy Haynes,ODU,.488,.473,139.5,0.036000000000000004,0.105,0.07,0.162,0.10300000000000001,0.027000000000000003,0.011000000000000001,0.23800000000000002,0.7,1.0,104.0,95.0,8.9,228.6,14.9,0.488,0.473,139.5,0.7,1,104,95,8.9,228.6,14.9
Donnell Gresham,NU,.589,.556,162.4,0.02,0.17600000000000002,0.10099999999999999,0.127,0.099,0.016,0.005,0.163,1.6,1.3,119.8,100.8,19.0,262.6,14.9,0.589,0.556,162.4,1.6,1.3,119.8,100.8,19,262.6,14.9
Jaume Sorolla,VAL,.594,.545,131.5,0.109,0.138,0.124,0.028999999999999998,0.168,0.013000000000000001,0.073,0.155,-4.2,1.5,113.3,98.9,14.3,129.5,14.9,0.594,0.545,131.5,-4.2,1.5,113.3,98.9,14.3,129.5,14.9
Luke Morrison,USMA,.570,.564,156.3,0.042,0.17300000000000001,0.106,0.094,0.092,0.009000000000000001,0,0.207,-0.6,1.2,111.9,104.8,7.1,163.9,14.9,0.57,0.564,156.3,-0.6,1.2,111.9,104.8,7.1,163.9,14.9
Mogga Lado,CAM,.594,.567,121.3,0.081,0.168,0.126,0.12300000000000001,0.205,0.015,0.046,0.149,-1.2,1.6,114.3,101.7,12.6,170.4,14.9,0.594,0.567,121.3,-1.2,1.6,114.3,101.7,12.6,170.4,14.9
Jaylin Walker,KSU,.510,.473,149.2,0.04,0.092,0.066,0.125,0.13699999999999998,0.018000000000000002,0.004,0.27399999999999997,-3.7,1.1,102.5,106.9,-4.4,226.6,14.9,0.51,0.473,149.2,-3.7,1.1,102.5,106.9,-4.4,226.6,14.9
Jordan Whitehead,HP,.582,.596,107.3,0.12,0.142,0.131,0.063,0.124,0.018000000000000002,0.01,0.126,-0.8,1.4,122.5,100.0,22.5,167.0,14.9,0.582,0.596,107.3,-0.8,1.4,122.5,100,22.5,167,14.9
Zavier Simpson,UM,.520,.516,127.0,0.02,0.129,0.075,0.25,0.172,0.03,0.002,0.174,3.9,1.2,107.7,95.1,12.6,304.1,14.8,0.52,0.516,127,3.9,1.2,107.7,95.1,12.6,304.1,14.8
Jaheam Cornwall,GWU,.603,.582,168.5,0.019,0.107,0.064,0.21,0.188,0.024,0,0.18100000000000002,0.7,1.3,111.9,104.4,7.5,160.5,14.8,0.603,0.582,168.5,0.7,1.3,111.9,104.4,7.5,160.5,14.8
Khalil Iverson,UW,.580,.546,122.9,0.075,0.147,0.11,0.11800000000000001,0.215,0.016,0.033,0.171,-3.1,1.4,106.8,103.6,3.2,259.9,14.8,0.58,0.546,122.9,-3.1,1.4,106.8,103.6,3.2,259.9,14.8
Max Rothschild,PENN,.536,.508,114.6,0.08800000000000001,0.19399999999999998,0.142,0.2,0.237,0.019,0.018000000000000002,0.21100000000000002,-2.7,1.3,100.4,93.5,6.9,227.4,14.8,0.536,0.508,114.6,-2.7,1.3,100.4,93.5,6.9,227.4,14.8
Dantez Walton,NKU,.510,.497,126.9,0.10400000000000001,0.127,0.11599999999999999,0.11,0.136,0.023,0.028999999999999998,0.183,-0.8,1.1,108.0,94.1,14.0,147.9,14.8,0.51,0.497,126.9,-0.8,1.1,108,94.1,14,147.9,14.8
Eddie Reese,SUBR,.550,.517,146.6,0.021,0.09699999999999999,0.057999999999999996,0.25,0.187,0.022000000000000002,0.017,0.20600000000000002,-0.3,1.3,105.8,104.0,1.7,235.6,14.8,0.55,0.517,146.6,-0.3,1.3,105.8,104,1.7,235.6,14.8
Kyle Mallers,BSU,.596,.535,164.8,0.083,0.11,0.09699999999999999,0.084,0.14,0.011000000000000001,0.015,0.166,-1.6,1.4,119.7,105.2,14.4,236.2,14.8,0.596,0.535,164.8,-1.6,1.4,119.7,105.2,14.4,236.2,14.8
Tomas Murphy,NU,.609,.581,157.3,0.096,0.091,0.09300000000000001,0.102,0.14800000000000002,0.004,0.006,0.20800000000000002,-2.6,1.4,116.0,105.6,10.4,117.4,14.8,0.609,0.581,157.3,-2.6,1.4,116,105.6,10.4,117.4,14.8
David Nichols,ALB,.498,.462,153.2,0.017,0.132,0.075,0.204,0.146,0.02,0.006999999999999999,0.257,-0.6,1.1,103.2,101.5,1.7,252.4,14.8,0.498,0.462,153.2,-0.6,1.1,103.2,101.5,1.7,252.4,14.8
Davauhnte Turner,SPC,.531,.504,154.2,0.039,0.1,0.07,0.171,0.146,0.021,0.015,0.233,-1.6,1.2,103.4,101.3,2.1,186.4,14.8,0.531,0.504,154.2,-1.6,1.2,103.4,101.3,2.1,186.4,14.8
Ian DuBose,HBU,.496,.461,137.6,0.057999999999999996,0.155,0.10099999999999999,0.127,0.147,0.026000000000000002,0.013999999999999999,0.22699999999999998,-2.7,1.2,101.9,109.0,-7.1,237.2,14.8,0.496,0.461,137.6,-2.7,1.2,101.9,109,-7.1,237.2,14.8
Jaylen Benton,YSU,.522,.511,142.5,0.038,0.09,0.061,0.23399999999999999,0.17800000000000002,0.037000000000000005,0.004,0.223,-0.3,1.1,104.4,109.9,-5.4,127.2,14.8,0.522,0.511,142.5,-0.3,1.1,104.4,109.9,-5.4,127.2,14.8
Nat Dixon,UTC,.574,.541,156.7,0.038,0.11900000000000001,0.077,0.115,0.14400000000000002,0.016,0.009000000000000001,0.20199999999999999,-2.2,1.3,110.0,106.5,3.5,273.1,14.8,0.574,0.541,156.7,-2.2,1.3,110,106.5,3.5,273.1,14.8
Anthony Mosley,UD,.543,.483,118.5,0.032,0.122,0.076,0.166,0.172,0.023,0.012,0.185,-0.1,1.4,106.9,108.8,-1.9,252.6,14.8,0.543,0.483,118.5,-0.1,1.4,106.9,108.8,-1.9,252.6,14.8
Marquis Salmon,TSU,.604,.602,151.0,0.132,0.209,0.171,0.026000000000000002,0.174,0.013000000000000001,0.025,0.126,-3.4,1.5,119.0,105.4,13.6,225.0,14.8,0.604,0.602,151,-3.4,1.5,119,105.4,13.6,225,14.8
Cam Reynolds,TU,.505,.481,146.4,0.037000000000000005,0.162,0.10099999999999999,0.125,0.092,0.012,0.017,0.23,-0.1,1.1,104.5,105.7,-1.2,299.1,14.7,0.505,0.481,146.4,-0.1,1.1,104.5,105.7,-1.2,299.1,14.7
Zack Bryant,UAB,.541,.499,152.7,0.017,0.09300000000000001,0.057999999999999996,0.17300000000000001,0.15,0.02,0.008,0.23199999999999998,-0.5,1.3,106.8,101.8,5.0,247.6,14.7,0.541,0.499,152.7,-0.5,1.3,106.8,101.8,5,247.6,14.7
Miles Wright,DART,.546,.507,158.6,0.026000000000000002,0.14300000000000002,0.084,0.071,0.121,0.027999999999999997,0.023,0.21100000000000002,-2.7,1.2,103.7,104.9,-1.2,207.1,14.7,0.546,0.507,158.6,-2.7,1.2,103.7,104.9,-1.2,207.1,14.7
Devin Watson,SDSU,.533,.484,155.0,0.019,0.075,0.047,0.21600000000000003,0.13699999999999998,0.018000000000000002,0,0.20800000000000002,2.2,1.3,111.8,100.9,11.0,258.8,14.7,0.533,0.484,155,2.2,1.3,111.8,100.9,11,258.8,14.7
Prentiss Nixon,CSU,.508,.449,153.2,0.01,0.1,0.053,0.131,0.11599999999999999,0.025,0.004,0.26899999999999996,-2.3,1.2,102.5,109.1,-6.7,182.1,14.7,0.508,0.449,153.2,-2.3,1.2,102.5,109.1,-6.7,182.1,14.7
Dejan Vasiljevic,UM,.606,.595,173.6,0.024,0.10400000000000001,0.064,0.036000000000000004,0.063,0.01,0.003,0.179,-0.9,1.3,122.1,104.2,17.8,162.0,14.7,0.606,0.595,173.6,-0.9,1.3,122.1,104.2,17.8,162,14.7
Jaylen Hands,UCLA,.528,.490,151.6,0.026000000000000002,0.142,0.086,0.187,0.16399999999999998,0.022000000000000002,0.006999999999999999,0.218,-0.4,1.2,104.5,104.8,-0.3,218.2,14.7,0.528,0.49,151.6,-0.4,1.2,104.5,104.8,-0.3,218.2,14.7
Damiyne Durham,CSUB,.491,.479,136.8,0.032,0.092,0.061,0.121,0.10099999999999999,0.024,0.018000000000000002,0.263,-1.9,1.0,100.4,102.5,-2.1,170.2,14.7,0.491,0.479,136.8,-1.9,1,100.4,102.5,-2.1,170.2,14.7
J.R. Lynch,UHA,.541,.497,161.8,0.011000000000000001,0.128,0.071,0.21100000000000002,0.16399999999999998,0.024,0.002,0.217,0.3,1.2,105.3,103.9,1.5,295.2,14.7,0.541,0.497,161.8,0.3,1.2,105.3,103.9,1.5,295.2,14.7
Miryne Thomas,UMES,.496,.453,124.8,0.09699999999999999,0.235,0.162,0.083,0.183,0.013000000000000001,0.016,0.264,-7.6,1.2,93.1,109.7,-16.6,194.6,14.7,0.496,0.453,124.8,-7.6,1.2,93.1,109.7,-16.6,194.6,14.7
Kendall Smith,OSU,.489,.461,147.7,0.023,0.105,0.063,0.21600000000000003,0.138,0.021,0.001,0.275,-0.9,1.1,101.1,104.8,-3.8,221.2,14.7,0.489,0.461,147.7,-0.9,1.1,101.1,104.8,-3.8,221.2,14.7
Alex Copeland,YALE,.541,.493,167.4,0.019,0.09,0.055,0.2,0.166,0.023,0.001,0.237,-0.9,1.2,103.1,106.1,-3.0,194.1,14.7,0.541,0.493,167.4,-0.9,1.2,103.1,106.1,-3,194.1,14.7
Quayson Williams,CIT,.527,.489,148.2,0.044000000000000004,0.14400000000000002,0.091,0.179,0.18,0.035,0.006,0.226,-2.4,1.2,100.7,107.6,-7.0,152.2,14.7,0.527,0.489,148.2,-2.4,1.2,100.7,107.6,-7,152.2,14.7
Jarrid Rhodes,MSU,.574,.544,171.9,0.045,0.105,0.075,0.08900000000000001,0.09699999999999999,0.011000000000000001,0.006999999999999999,0.17300000000000001,-0.2,1.2,120.4,104.0,16.4,240.8,14.7,0.574,0.544,171.9,-0.2,1.2,120.4,104,16.4,240.8,14.7
Ray Salnave,MU,.545,.460,148.4,0.032,0.14800000000000002,0.092,0.153,0.209,0.033,0.008,0.258,-5.7,1.5,98.8,101.7,-2.9,148.4,14.6,0.545,0.46,148.4,-5.7,1.5,98.8,101.7,-2.9,148.4,14.6
Nathan Hoover,WC,.576,.544,166.1,0.022000000000000002,0.09699999999999999,0.06,0.095,0.102,0.013999999999999999,0.003,0.207,-0.7,1.3,113.1,108.3,4.8,212.9,14.6,0.576,0.544,166.1,-0.7,1.3,113.1,108.3,4.8,212.9,14.6
A.J. Hicks,MSU,.525,.478,137.5,0.03,0.084,0.057,0.275,0.21600000000000003,0.033,0.011000000000000001,0.214,-0.3,1.4,102.4,105.9,-3.4,225.9,14.6,0.525,0.478,137.5,-0.3,1.4,102.4,105.9,-3.4,225.9,14.6
Nate Sherwood,U of I,.604,.562,184.0,0.079,0.111,0.096,0.11199999999999999,0.165,0.011000000000000001,0.016,0.165,-1.4,1.4,118.9,103.2,15.7,229.2,14.6,0.604,0.562,184,-1.4,1.4,118.9,103.2,15.7,229.2,14.6
Deion Hammond,MU,.556,.538,147.4,0.027000000000000003,0.081,0.055,0.075,0.105,0.017,0.01,0.239,-2.6,1.2,107.7,107.5,0.2,163.1,14.6,0.556,0.538,147.4,-2.6,1.2,107.7,107.5,0.2,163.1,14.6
David Collins,USF,.604,.556,163.1,0.023,0.096,0.059000000000000004,0.239,0.239,0.026000000000000002,0.005,0.23600000000000002,-4.3,1.6,103.0,108.7,-5.6,137.6,14.6,0.604,0.556,163.1,-4.3,1.6,103,108.7,-5.6,137.6,14.6
Corey Kispert,GU,.578,.567,147.7,0.065,0.11800000000000001,0.09300000000000001,0.061,0.09699999999999999,0.008,0.009000000000000001,0.165,-0.7,1.3,122.1,99.4,22.6,176.8,14.6,0.578,0.567,147.7,-0.7,1.3,122.1,99.4,22.6,176.8,14.6
Joshua Howard,BU,.574,.546,154.1,0.076,0.131,0.102,0.102,0.172,0.023,0.03,0.16699999999999998,-2.5,1.3,110.6,105.1,5.4,127.4,14.6,0.574,0.546,154.1,-2.5,1.3,110.6,105.1,5.4,127.4,14.6
Marvin Clark Jr.,STJ,.596,.562,172.1,0.042,0.128,0.085,0.062,0.149,0.021,0.006,0.201,-3.8,1.3,108.6,102.6,6.1,237.0,14.5,0.596,0.562,172.1,-3.8,1.3,108.6,102.6,6.1,237,14.5
Brad Davison,UW,.555,.503,157.8,0.012,0.087,0.048,0.16899999999999998,0.141,0.024,0.001,0.22399999999999998,-0.4,1.3,109.3,105.5,3.8,197.2,14.5,0.555,0.503,157.8,-0.4,1.3,109.3,105.5,3.8,197.2,14.5
Cameron Morse,YSU,.487,.458,149.0,0.011000000000000001,0.078,0.04,0.22899999999999998,0.114,0.018000000000000002,0.006,0.252,1.6,1.1,106.3,114.5,-8.2,246.4,14.5,0.487,0.458,149,1.6,1.1,106.3,114.5,-8.2,246.4,14.5
