Player,team_name_college,true_shooting_pct_college,effective_field_goal_pct_college,total_shooting_pct_college,off_reb_rate_college,def_reb_rate_college,tot_reb_rate_college,assist_rate_college,turnover_rate_college,steal_rate_college,block_rate_college,usage_rate_college,pure_point_rating_college,points_per_shot_college,off_rating_college,def_rating_college,net_rating_college,floor_impact_counter_college,PER_college,true_shooting_pct,effective_field_goal_pct,total_shooting_pct,pure_point_rating,points_per_shot,off_rating,def_rating,net_rating,floor_impact_counter,PER
Jules Bernard,UCLA,.581,.534,157.8,0.051,0.133,0.094,0.091,0.187,0.016,0.006,0.221,-5.2,1.4,106.0,105.8,0.2,135.8,14.6,0.581,0.534,157.8,-5.2,1.4,106,105.8,0.2,135.8,14.6
Cane Broome,UC,.500,.454,143.3,0.017,0.078,0.047,0.214,0.127,0.018000000000000002,0.002,0.23,1.3,1.2,108.6,101.0,7.6,157.2,14.6,0.5,0.454,143.3,1.3,1.2,108.6,101,7.6,157.2,14.6
Lamont West,WVU,.529,.478,148.8,0.055999999999999994,0.125,0.08800000000000001,0.067,0.11900000000000001,0.013999999999999999,0.013999999999999999,0.222,-3.4,1.2,110.3,108.3,2.0,208.5,14.6,0.529,0.478,148.8,-3.4,1.2,110.3,108.3,2,208.5,14.6
Chancellor Barnard,BU,.625,.655,211.9,0.087,0.153,0.121,0.048,0.18899999999999997,0.011000000000000001,0.052000000000000005,0.128,-3.0,1.5,114.8,106.2,8.7,271.6,14.6,0.625,0.655,211.9,-3,1.5,114.8,106.2,8.7,271.6,14.6
Jelani Simmons,YSU,.587,.572,165.7,0.043,0.08199999999999999,0.062,0.086,0.127,0.024,0.008,0.166,-1.3,1.2,117.2,111.2,6.0,167.9,14.6,0.587,0.572,165.7,-1.3,1.2,117.2,111.2,6,167.9,14.6
David DiLeo,CMU,.617,.590,161.8,0.036000000000000004,0.11699999999999999,0.077,0.042,0.066,0.013000000000000001,0.011000000000000001,0.14300000000000002,-0.3,1.4,131.0,105.5,25.5,310.5,14.6,0.617,0.59,161.8,-0.3,1.4,131,105.5,25.5,310.5,14.6
Joshua Webster,MSU,.504,.444,144.5,0.025,0.106,0.065,0.308,0.179,0.02,0.027999999999999997,0.157,5.7,1.2,110.9,102.5,8.4,283.5,14.6,0.504,0.444,144.5,5.7,1.2,110.9,102.5,8.4,283.5,14.6
Naz Bohannon,YSU,.498,.480,132.6,0.12300000000000001,0.196,0.157,0.18100000000000002,0.217,0.015,0.006999999999999999,0.16399999999999998,-0.7,1.1,105.3,109.0,-3.7,274.5,14.6,0.498,0.48,132.6,-0.7,1.1,105.3,109,-3.7,274.5,14.6
Tyree Eady,NDSU,.611,.591,181.2,0.038,0.105,0.07200000000000001,0.083,0.114,0.013999999999999999,0.003,0.163,-0.7,1.3,117.8,110.8,7.0,163.0,14.6,0.611,0.591,181.2,-0.7,1.3,117.8,110.8,7,163,14.6
Kalif Young,PROV,.494,.486,132.4,0.107,0.187,0.145,0.079,0.106,0.018000000000000002,0.055,0.135,-0.2,1.1,110.7,98.2,12.5,157.4,14.5,0.494,0.486,132.4,-0.2,1.1,110.7,98.2,12.5,157.4,14.5
Tyler Cheese,AKR,.488,.463,140.8,0.035,0.149,0.09300000000000001,0.19699999999999998,0.153,0.022000000000000002,0.004,0.244,-1.5,1.1,96.1,92.4,3.8,233.2,14.5,0.488,0.463,140.8,-1.5,1.1,96.1,92.4,3.8,233.2,14.5
Luuk van Bree,BU,.523,.503,155.8,0.079,0.182,0.131,0.055,0.08,0.01,0.027000000000000003,0.172,-0.9,1.1,111.0,99.5,11.5,154.1,14.5,0.523,0.503,155.8,-0.9,1.1,111,99.5,11.5,154.1,14.5
Jordan Schakel,SDSU,.639,.603,170.3,0.037000000000000005,0.138,0.08800000000000001,0.08800000000000001,0.085,0.019,0.006999999999999999,0.13699999999999998,0.8,1.5,130.3,98.7,31.6,165.0,14.5,0.639,0.603,170.3,0.8,1.5,130.3,98.7,31.6,165,14.5
Tre Jones,DUKE,.485,.456,143.4,0.027999999999999997,0.083,0.057,0.23800000000000002,0.132,0.03,0.005,0.151,5.8,1.1,114.6,95.6,19.0,369.8,14.5,0.485,0.456,143.4,5.8,1.1,114.6,95.6,19,369.8,14.5
Samir Doughty,AU,.596,.563,166.7,0.048,0.12,0.083,0.12,0.183,0.032,0.004,0.153,-1.1,1.4,115.9,99.4,16.5,246.6,14.5,0.596,0.563,166.7,-1.1,1.4,115.9,99.4,16.5,246.6,14.5
Dejan Vasiljevic,UM,.561,.530,168.6,0.037000000000000005,0.127,0.081,0.07200000000000001,0.075,0.013000000000000001,0.001,0.182,-0.2,1.2,115.7,106.7,9.0,247.9,14.5,0.561,0.53,168.6,-0.2,1.2,115.7,106.7,9,247.9,14.5
Augustine Ene,UIW,.598,.555,173.7,0.054000000000000006,0.122,0.08900000000000001,0.09699999999999999,0.192,0.021,0.021,0.201,-4.4,1.4,105.8,112.1,-6.3,192.9,14.5,0.598,0.555,173.7,-4.4,1.4,105.8,112.1,-6.3,192.9,14.5
Jaylen Minnett,IUPUI,.496,.462,154.5,0.013999999999999999,0.085,0.049,0.162,0.11,0.021,0.003,0.271,-0.7,1.1,105.1,105.9,-0.8,169.4,14.5,0.496,0.462,154.5,-0.7,1.1,105.1,105.9,-0.8,169.4,14.5
Adam Grant,BU,.542,.514,158.9,0.026000000000000002,0.07200000000000001,0.048,0.098,0.115,0.018000000000000002,0.003,0.233,-2.4,1.2,106.5,113.9,-7.5,208.6,14.5,0.542,0.514,158.9,-2.4,1.2,106.5,113.9,-7.5,208.6,14.5
Gerard Andrus,PVAMU,.506,.483,155.4,0.08,0.145,0.11,0.071,0.10400000000000001,0.022000000000000002,0.02,0.18100000000000002,-1.5,1.1,107.1,100.0,7.1,258.6,14.5,0.506,0.483,155.4,-1.5,1.1,107.1,100,7.1,258.6,14.5
Jaylen Shead,TSU,.528,.488,143.0,0.019,0.157,0.087,0.312,0.221,0.025,0.01,0.168,3.9,1.3,107.5,93.1,14.3,284.6,14.5,0.528,0.488,143,3.9,1.3,107.5,93.1,14.3,284.6,14.5
Prince Moss,GSU,.628,.604,169.6,0.027000000000000003,0.14800000000000002,0.09300000000000001,0.086,0.19699999999999998,0.021,0.006999999999999999,0.20199999999999999,-5.2,1.5,106.4,94.9,11.4,134.4,14.5,0.628,0.604,169.6,-5.2,1.5,106.4,94.9,11.4,134.4,14.5
Alex Peacock,TSU,.531,.498,150.3,0.068,0.184,0.125,0.14300000000000002,0.171,0.021,0.026000000000000002,0.16399999999999998,-0.6,1.2,108.7,94.3,14.4,265.0,14.5,0.531,0.498,150.3,-0.6,1.2,108.7,94.3,14.4,265,14.5
De'Riante Jenkins,VCU,.520,.502,149.5,0.026000000000000002,0.128,0.078,0.154,0.138,0.017,0.018000000000000002,0.22699999999999998,-1.4,1.1,103.0,91.8,11.2,225.2,14.5,0.52,0.502,149.5,-1.4,1.1,103,91.8,11.2,225.2,14.5
Mawdo Sallah,RU,.544,.530,115.5,0.10800000000000001,0.155,0.131,0.035,0.128,0.005,0.07,0.163,-2.8,1.2,112.0,101.9,10.0,157.2,14.5,0.544,0.53,115.5,-2.8,1.2,112,101.9,10,157.2,14.5
Ted McCree,NAU,.548,.519,165.8,0.009000000000000001,0.09699999999999999,0.051,0.08900000000000001,0.109,0.016,0.004,0.231,-2.2,1.2,105.3,113.4,-8.0,129.6,14.5,0.548,0.519,165.8,-2.2,1.2,105.3,113.4,-8,129.6,14.5
Romello White,ASU,.600,.598,117.6,0.099,0.126,0.113,0.025,0.154,0.008,0.034,0.163,-4.3,1.6,114.5,101.9,12.6,210.9,14.5,0.6,0.598,117.6,-4.3,1.6,114.5,101.9,12.6,210.9,14.5
Matt Bradley,Cal,.552,.508,167.8,0.037000000000000005,0.12300000000000001,0.078,0.152,0.16,0.018000000000000002,0.016,0.21600000000000003,-1.8,1.3,105.0,113.6,-8.6,197.6,14.5,0.552,0.508,167.8,-1.8,1.3,105,113.6,-8.6,197.6,14.5
Quinton Adlesh,COM,.536,.529,150.8,0.005,0.092,0.049,0.16,0.13699999999999998,0.03,0.001,0.23800000000000002,-1.0,1.1,100.5,103.2,-2.8,197.8,14.5,0.536,0.529,150.8,-1,1.1,100.5,103.2,-2.8,197.8,14.5
Matt Milon,W&M,.604,.594,152.1,0.012,0.115,0.065,0.08199999999999999,0.127,0.01,0.002,0.215,-2.4,1.3,107.9,112.8,-4.9,213.4,14.5,0.604,0.594,152.1,-2.4,1.3,107.9,112.8,-4.9,213.4,14.5
Kevion Nolan,SU,.616,.588,169.7,0.009000000000000001,0.086,0.051,0.132,0.126,0.02,0.006,0.168,0.6,1.4,120.4,104.8,15.6,131.9,14.5,0.616,0.588,169.7,0.6,1.4,120.4,104.8,15.6,131.9,14.5
K.J. Jackson,UMBC,.497,.465,139.1,0.026000000000000002,0.11800000000000001,0.07200000000000001,0.217,0.20600000000000002,0.043,0.02,0.271,-4.2,1.1,90.9,91.5,-0.5,246.4,14.5,0.497,0.465,139.1,-4.2,1.1,90.9,91.5,-0.5,246.4,14.5
Dallas Morgan,CMU,.540,.521,149.4,0.023,0.113,0.068,0.077,0.106,0.02,0.002,0.22699999999999998,-2.2,1.2,108.9,104.5,4.4,134.8,14.5,0.54,0.521,149.4,-2.2,1.2,108.9,104.5,4.4,134.8,14.5
Terrance Banyard,UAPB,.529,.469,132.7,0.078,0.18,0.128,0.065,0.165,0.02,0.054000000000000006,0.179,-3.9,1.4,103.4,100.2,3.2,181.9,14.5,0.529,0.469,132.7,-3.9,1.4,103.4,100.2,3.2,181.9,14.5
Trent Harris,UNC,.562,.559,139.3,0.019,0.09,0.055,0.051,0.10300000000000001,0.024,0.003,0.20800000000000002,-2.5,1.2,108.5,101.9,6.6,149.8,14.5,0.562,0.559,139.3,-2.5,1.2,108.5,101.9,6.6,149.8,14.5
K.J. Byers,LBSU,.509,.485,136.9,0.08,0.207,0.14400000000000002,0.077,0.21100000000000002,0.024,0.05,0.2,-6.0,1.2,93.7,96.7,-3.0,201.9,14.5,0.509,0.485,136.9,-6,1.2,93.7,96.7,-3,201.9,14.5
Rodney Henderson,CSUN,.516,.487,150.6,0.048,0.095,0.07200000000000001,0.055,0.065,0.016,0.008,0.209,-0.7,1.1,109.7,112.6,-2.9,162.5,14.5,0.516,0.487,150.6,-0.7,1.1,109.7,112.6,-2.9,162.5,14.5
Chier Maker,ISU,.548,.532,144.2,0.086,0.212,0.147,0.065,0.136,0.011000000000000001,0.017,0.161,-1.9,1.2,111.4,113.8,-2.4,239.4,14.4,0.548,0.532,144.2,-1.9,1.2,111.4,113.8,-2.4,239.4,14.4
Aaron Nesmith,VU,.536,.493,155.4,0.042,0.172,0.10800000000000001,0.10800000000000001,0.134,0.013999999999999999,0.021,0.207,-2.3,1.2,106.3,103.8,2.5,232.0,14.4,0.536,0.493,155.4,-2.3,1.2,106.3,103.8,2.5,232,14.4
Markus Golder,VAL,.518,.482,147.8,0.062,0.121,0.092,0.076,0.11199999999999999,0.019,0.01,0.212,-2.2,1.2,104.7,101.2,3.4,174.5,14.4,0.518,0.482,147.8,-2.2,1.2,104.7,101.2,3.4,174.5,14.4
Trey Burch-Manning,USD,.534,.521,147.4,0.055,0.188,0.121,0.096,0.146,0.022000000000000002,0.011000000000000001,0.20600000000000002,-2.7,1.2,101.4,101.5,-0.1,205.6,14.4,0.534,0.521,147.4,-2.7,1.2,101.4,101.5,-0.1,205.6,14.4
Davonte Fitzgerald,SFA,.484,.465,131.8,0.066,0.16899999999999998,0.11699999999999999,0.055,0.114,0.018000000000000002,0.025,0.254,-4.1,1.1,98.3,101.0,-2.8,170.8,14.4,0.484,0.465,131.8,-4.1,1.1,98.3,101,-2.8,170.8,14.4
Daniel Utomi,AKR,.535,.519,145.2,0.036000000000000004,0.135,0.086,0.083,0.11699999999999999,0.01,0.013000000000000001,0.22899999999999998,-2.8,1.2,103.3,95.2,8.1,257.4,14.4,0.535,0.519,145.2,-2.8,1.2,103.3,95.2,8.1,257.4,14.4
Josh Williams,RMU,.547,.516,153.7,0.019,0.092,0.054000000000000006,0.16,0.15,0.018000000000000002,0.006,0.244,-2.4,1.2,105.1,103.0,2.1,244.1,14.4,0.547,0.516,153.7,-2.4,1.2,105.1,103,2.1,244.1,14.4
Jared Kimbrough,LU,.603,.612,114.4,0.113,0.183,0.146,0.07400000000000001,0.22,0.016,0.039,0.142,-3.9,1.5,108.7,101.3,7.4,155.9,14.4,0.603,0.612,114.4,-3.9,1.5,108.7,101.3,7.4,155.9,14.4
Chase Audige,W&M,.572,.554,151.8,0.046,0.11900000000000001,0.083,0.151,0.18,0.027999999999999997,0.02,0.18100000000000002,-0.8,1.3,106.6,107.7,-1.1,237.2,14.4,0.572,0.554,151.8,-0.8,1.3,106.6,107.7,-1.1,237.2,14.4
Christen Cunningham,U of L,.582,.528,158.7,0.008,0.068,0.039,0.3,0.185,0.01,0.002,0.17300000000000001,4.1,1.4,116.8,103.8,13.0,264.1,14.4,0.582,0.528,158.7,4.1,1.4,116.8,103.8,13,264.1,14.4
Rickey Holden,CSUB,.523,.461,164.6,0.015,0.077,0.044000000000000004,0.22899999999999998,0.165,0.021,0.005,0.2,1.4,1.2,111.0,107.6,3.3,226.1,14.4,0.523,0.461,164.6,1.4,1.2,111,107.6,3.3,226.1,14.4
Buddy Boeheim,SU,.528,.503,152.0,0.037000000000000005,0.07,0.053,0.131,0.10800000000000001,0.02,0.008,0.21600000000000003,-0.6,1.1,109.0,103.5,5.5,115.6,14.4,0.528,0.503,152,-0.6,1.1,109,103.5,5.5,115.6,14.4
Christian Carlyle,FGC,.522,.502,136.7,0.043,0.11900000000000001,0.083,0.187,0.136,0.023,0.01,0.193,1.0,1.2,106.9,104.7,2.2,189.8,14.4,0.522,0.502,136.7,1,1.2,106.9,104.7,2.2,189.8,14.4
Michael Nzei,SHU,.624,.602,129.0,0.08,0.125,0.102,0.064,0.125,0.003,0.015,0.142,-1.3,1.5,124.2,106.4,17.8,242.6,14.4,0.624,0.602,129,-1.3,1.5,124.2,106.4,17.8,242.6,14.4
Keshawn Justice,SCU,.543,.518,151.8,0.019,0.109,0.066,0.135,0.106,0.018000000000000002,0.012,0.203,0.1,1.2,107.5,104.1,3.5,192.6,14.4,0.543,0.518,151.8,0.1,1.2,107.5,104.1,3.5,192.6,14.4
Devearl Ramsey,UCSB,.551,.506,162.7,0.01,0.12,0.066,0.19699999999999998,0.17800000000000002,0.019,0.009000000000000001,0.192,0.3,1.3,108.4,100.4,8.0,235.9,14.4,0.551,0.506,162.7,0.3,1.3,108.4,100.4,8,235.9,14.4
Thatch Unruh,UCA,.586,.547,160.9,0.018000000000000002,0.109,0.064,0.14,0.139,0.017,0,0.19899999999999998,-1.1,1.4,110.7,107.3,3.4,250.6,14.4,0.586,0.547,160.9,-1.1,1.4,110.7,107.3,3.4,250.6,14.4
Kory Holden,USA,.600,.590,158.5,0.02,0.063,0.043,0.21,0.18100000000000002,0.01,0.004,0.242,-1.5,1.3,107.0,109.1,-2.1,125.4,14.4,0.6,0.59,158.5,-1.5,1.3,107,109.1,-2.1,125.4,14.4
Taveion Hollingsworth,WKU,.516,.476,150.7,0.033,0.1,0.068,0.127,0.132,0.019,0.006999999999999999,0.222,-1.7,1.2,103.7,102.9,0.8,281.2,14.4,0.516,0.476,150.7,-1.7,1.2,103.7,102.9,0.8,281.2,14.4
A.J. Hicks,MSU,.474,.413,131.4,0.016,0.087,0.051,0.32799999999999996,0.195,0.031,0.012,0.235,2.3,1.2,98.4,107.4,-9.1,280.0,14.4,0.474,0.413,131.4,2.3,1.2,98.4,107.4,-9.1,280,14.4
Darrell Brown,BU,.531,.489,157.6,0.006999999999999999,0.06,0.034,0.215,0.149,0.017,0.003,0.259,-1.0,1.2,103.4,103.2,0.2,226.1,14.3,0.531,0.489,157.6,-1,1.2,103.4,103.2,0.2,226.1,14.3
Eddie Reese,SUBR,.565,.543,150.1,0.02,0.136,0.07400000000000001,0.18,0.20800000000000002,0.022000000000000002,0.015,0.245,-5.0,1.3,100.5,116.0,-15.5,102.5,14.3,0.565,0.543,150.1,-5,1.3,100.5,116,-15.5,102.5,14.3
Kaleb Hunter,UNCG,.558,.528,154.7,0.043,0.11199999999999999,0.077,0.076,0.128,0.02,0.012,0.172,-1.6,1.3,112.5,100.1,12.3,141.2,14.3,0.558,0.528,154.7,-1.6,1.3,112.5,100.1,12.3,141.2,14.3
Brian Thomas,FGC,.604,.672,92.2,0.099,0.18,0.142,0.031,0.23,0.013000000000000001,0.115,0.12,-4.3,1.4,102.8,97.9,4.8,142.8,14.3,0.604,0.672,92.2,-4.3,1.4,102.8,97.9,4.8,142.8,14.3
Olin Carter,USD,.561,.544,161.0,0.006999999999999999,0.099,0.053,0.099,0.10099999999999999,0.015,0.005,0.22899999999999998,-1.3,1.2,106.9,102.2,4.6,213.1,14.3,0.561,0.544,161,-1.3,1.2,106.9,102.2,4.6,213.1,14.3
Nick Guadarrama,UNH,.536,.540,134.3,0.055999999999999994,0.19699999999999998,0.122,0.14400000000000002,0.18100000000000002,0.022000000000000002,0.017,0.191,-2.5,1.3,99.1,97.5,1.6,173.0,14.3,0.536,0.54,134.3,-2.5,1.3,99.1,97.5,1.6,173,14.3
Simi Shittu,VU,.498,.470,110.0,0.069,0.212,0.141,0.165,0.209,0.013999999999999999,0.02,0.263,-6.4,1.2,91.8,102.3,-10.5,222.4,14.3,0.498,0.47,110,-6.4,1.2,91.8,102.3,-10.5,222.4,14.3
Randy Brumant,COM,.549,.525,142.0,0.08,0.18600000000000003,0.133,0.07,0.142,0.018000000000000002,0.044000000000000004,0.158,-1.8,1.2,109.0,100.1,9.0,163.6,14.3,0.549,0.525,142,-1.8,1.2,109,100.1,9,163.6,14.3
Fabian White,U of H,.496,.457,112.8,0.11699999999999999,0.11699999999999999,0.11699999999999999,0.07200000000000001,0.139,0.013999999999999999,0.04,0.203,-3.2,1.2,105.8,92.5,13.3,136.6,14.3,0.496,0.457,112.8,-3.2,1.2,105.8,92.5,13.3,136.6,14.3
Tyson Smith,UTRGV,.563,.512,157.5,0.015,0.091,0.051,0.156,0.149,0.024,0.012,0.223,-1.8,1.3,105.6,100.6,5.1,194.6,14.3,0.563,0.512,157.5,-1.8,1.3,105.6,100.6,5.1,194.6,14.3
Jose Alvarado,GT,.499,.457,142.0,0.025,0.102,0.066,0.212,0.14,0.031,0.003,0.222,0.7,1.1,100.7,97.8,2.9,251.4,14.3,0.499,0.457,142,0.7,1.1,100.7,97.8,2.9,251.4,14.3
Hassani Gravett,USC,.559,.529,158.4,0.021,0.122,0.07,0.165,0.142,0.015,0.01,0.193,-0.2,1.2,111.3,103.8,7.4,234.6,14.3,0.559,0.529,158.4,-0.2,1.2,111.3,103.8,7.4,234.6,14.3
Maceo Jack,GW,.535,.498,161.8,0.03,0.125,0.078,0.07400000000000001,0.099,0.01,0.012,0.221,-2.2,1.2,103.9,106.7,-2.7,205.5,14.3,0.535,0.498,161.8,-2.2,1.2,103.9,106.7,-2.7,205.5,14.3
Morgan Means,SEA,.541,.478,161.4,0.022000000000000002,0.11699999999999999,0.07,0.162,0.157,0.02,0.001,0.217,-1.3,1.3,107.3,100.0,7.3,255.1,14.3,0.541,0.478,161.4,-1.3,1.3,107.3,100,7.3,255.1,14.3
Noah Kirkwood,HAR,.562,.544,154.2,0.046,0.153,0.10099999999999999,0.153,0.228,0.02,0.009000000000000001,0.251,-6.5,1.3,97.9,100.8,-2.8,177.2,14.3,0.562,0.544,154.2,-6.5,1.3,97.9,100.8,-2.8,177.2,14.3
Daeqwon Plowden,BGSU,.524,.518,138.7,0.092,0.141,0.11599999999999999,0.036000000000000004,0.122,0.016,0.051,0.163,-2.7,1.2,109.2,99.2,10.0,197.1,14.3,0.524,0.518,138.7,-2.7,1.2,109.2,99.2,10,197.1,14.3
Andres Feliz,U of I,.530,.474,147.7,0.03,0.125,0.075,0.195,0.16399999999999998,0.025,0.002,0.207,-0.2,1.3,105.2,105.0,0.1,170.2,14.3,0.53,0.474,147.7,-0.2,1.3,105.2,105,0.1,170.2,14.3
K.J. Riley,UE,.531,.440,131.6,0.026000000000000002,0.142,0.085,0.19899999999999998,0.201,0.02,0.013999999999999999,0.252,-3.7,1.5,97.6,100.6,-3.0,245.8,14.3,0.531,0.44,131.6,-3.7,1.5,97.6,100.6,-3,245.8,14.3
Robert Montgomery,CMU,.500,.476,133.9,0.06,0.157,0.10800000000000001,0.048,0.106,0.016,0.032,0.20199999999999999,-2.6,1.2,104.9,100.9,4.0,223.8,14.3,0.5,0.476,133.9,-2.6,1.2,104.9,100.9,4,223.8,14.3
Riley Norris,UA,.545,.508,149.8,0.069,0.136,0.10300000000000001,0.066,0.085,0.017,0.006999999999999999,0.159,-0.4,1.3,118.4,103.4,15.0,130.9,14.3,0.545,0.508,149.8,-0.4,1.3,118.4,103.4,15,130.9,14.3
Shakur Juiston,UNLV,.483,.468,132.2,0.068,0.267,0.16899999999999998,0.146,0.24600000000000002,0.03,0.031,0.24100000000000002,-8.2,1.1,89.3,86.7,2.7,69.4,14.3,0.483,0.468,132.2,-8.2,1.1,89.3,86.7,2.7,69.4,14.3
Fausto Pichardo,ASU,.626,.652,216.8,0.09300000000000001,0.135,0.113,0.065,0.26899999999999996,0.019,0.057,0.166,-7.2,1.7,101.3,103.0,-1.6,132.4,14.3,0.626,0.652,216.8,-7.2,1.7,101.3,103,-1.6,132.4,14.3
Nate Renfro,USF,.493,.497,123.4,0.08,0.151,0.115,0.11199999999999999,0.168,0.022000000000000002,0.042,0.18,-1.6,1.2,101.9,97.7,4.2,207.4,14.2,0.493,0.497,123.4,-1.6,1.2,101.9,97.7,4.2,207.4,14.2
Jared Butler,BU,.530,.497,154.0,0.027999999999999997,0.10800000000000001,0.068,0.201,0.16899999999999998,0.022000000000000002,0.004,0.21899999999999997,-0.6,1.2,108.1,103.6,4.6,209.0,14.2,0.53,0.497,154,-0.6,1.2,108.1,103.6,4.6,209,14.2
Terrell Brown,PITT,.490,.446,132.4,0.09699999999999999,0.16399999999999998,0.131,0.02,0.155,0.006,0.11199999999999999,0.18,-5.0,1.2,98.9,97.0,1.9,172.9,14.2,0.49,0.446,132.4,-5,1.2,98.9,97,1.9,172.9,14.2
Naji Marshall,XAV,.494,.451,139.4,0.03,0.198,0.11800000000000001,0.185,0.18100000000000002,0.019,0.006999999999999999,0.26,-2.9,1.1,97.0,103.1,-6.1,302.8,14.2,0.494,0.451,139.4,-2.9,1.1,97,103.1,-6.1,302.8,14.2
Mario Kegler,BU,.516,.488,138.7,0.061,0.177,0.11900000000000001,0.092,0.13699999999999998,0.008,0.024,0.21100000000000002,-2.8,1.2,106.9,104.1,2.8,190.0,14.2,0.516,0.488,138.7,-2.8,1.2,106.9,104.1,2.8,190,14.2
Joe Quintana,LMU,.540,.495,158.2,0.027000000000000003,0.1,0.063,0.131,0.129,0.037000000000000005,0.013999999999999999,0.17,0.4,1.2,110.6,96.4,14.2,180.9,14.2,0.54,0.495,158.2,0.4,1.2,110.6,96.4,14.2,180.9,14.2
Chad Bowie,SHSU,.521,.489,153.2,0.023,0.132,0.076,0.221,0.23,0.047,0.009000000000000001,0.221,-2.3,1.2,95.8,95.2,0.6,151.1,14.2,0.521,0.489,153.2,-2.3,1.2,95.8,95.2,0.6,151.1,14.2
Trey Moses,BSU,.514,.485,106.6,0.08199999999999999,0.187,0.138,0.16399999999999998,0.24600000000000002,0.017,0.044000000000000004,0.193,-3.5,1.3,96.0,95.1,0.9,272.2,14.2,0.514,0.485,106.6,-3.5,1.3,96,95.1,0.9,272.2,14.2
Garrett Sams,UNF,.550,.490,155.3,0.046,0.13,0.09,0.158,0.217,0.023,0.006999999999999999,0.23800000000000002,-4.8,1.3,100.3,102.9,-2.6,252.8,14.2,0.55,0.49,155.3,-4.8,1.3,100.3,102.9,-2.6,252.8,14.2
Jared Sherfield,TTU,.542,.496,145.1,0.038,0.125,0.081,0.131,0.125,0.037000000000000005,0,0.15,0.4,1.3,111.3,101.3,10.0,133.4,14.2,0.542,0.496,145.1,0.4,1.3,111.3,101.3,10,133.4,14.2
Jordan Butler,NSU,.528,.455,121.6,0.08199999999999999,0.182,0.133,0.055,0.19,0.011000000000000001,0.091,0.17300000000000001,-4.7,1.3,101.5,91.6,9.9,250.4,14.2,0.528,0.455,121.6,-4.7,1.3,101.5,91.6,9.9,250.4,14.2
Jalen Perry,UAB,.520,.506,137.3,0.023,0.132,0.078,0.09699999999999999,0.107,0.017,0.001,0.21,-1.0,1.2,106.7,103.1,3.6,229.5,14.2,0.52,0.506,137.3,-1,1.2,106.7,103.1,3.6,229.5,14.2
Mike Parks,UM,.597,.603,124.7,0.10800000000000001,0.11900000000000001,0.113,0.025,0.193,0.012,0.044000000000000004,0.183,-6.3,1.4,105.8,100.9,5.0,131.8,14.2,0.597,0.603,124.7,-6.3,1.4,105.8,100.9,5,131.8,14.2
Skyler Hogan,SEMO,.542,.522,158.6,0.023,0.11800000000000001,0.071,0.087,0.106,0.015,0.006999999999999999,0.21100000000000002,-1.6,1.2,105.7,108.6,-2.9,177.9,14.2,0.542,0.522,158.6,-1.6,1.2,105.7,108.6,-2.9,177.9,14.2
Rod Melton,FAMU,.590,.579,164.2,0.040999999999999995,0.10099999999999999,0.069,0.124,0.21,0.026000000000000002,0.005,0.226,-5.7,1.3,100.0,106.0,-6.0,54.8,14.2,0.59,0.579,164.2,-5.7,1.3,100,106,-6,54.8,14.2
Andre Kelly,Cal,.598,.559,192.1,0.063,0.17800000000000002,0.11699999999999999,0.021,0.147,0.013999999999999999,0.028999999999999998,0.16399999999999998,-4.0,1.5,112.1,111.9,0.1,137.2,14.2,0.598,0.559,192.1,-4,1.5,112.1,111.9,0.1,137.2,14.2
Mustapha Traore,MU,.529,.507,112.3,0.09300000000000001,0.171,0.131,0.087,0.17800000000000002,0.017,0.027999999999999997,0.183,-4.0,1.2,100.8,101.9,-1.1,211.5,14.2,0.529,0.507,112.3,-4,1.2,100.8,101.9,-1.1,211.5,14.2
Nick Weiler-Babb,ISU,.523,.481,152.6,0.028999999999999998,0.132,0.083,0.191,0.154,0.023,0.011000000000000001,0.152,3.2,1.2,112.5,100.5,12.1,342.8,14.2,0.523,0.481,152.6,3.2,1.2,112.5,100.5,12.1,342.8,14.2
Yannis Mendy,RMU,.599,.567,131.2,0.11199999999999999,0.166,0.13699999999999998,0.071,0.19899999999999998,0.013000000000000001,0.006,0.175,-4.7,1.4,109.8,101.5,8.2,143.4,14.1,0.599,0.567,131.2,-4.7,1.4,109.8,101.5,8.2,143.4,14.1
Tyree White,ULM,.627,.615,158.0,0.077,0.114,0.096,0.066,0.135,0.015,0.045,0.13699999999999998,-1.2,1.5,124.5,106.8,17.8,160.1,14.1,0.627,0.615,158,-1.2,1.5,124.5,106.8,17.8,160.1,14.1
Myo Baxter-Bell,LIB,.525,.483,122.8,0.07,0.14,0.107,0.17800000000000002,0.203,0.025,0.018000000000000002,0.21600000000000003,-1.7,1.2,102.6,92.3,10.4,125.1,14.1,0.525,0.483,122.8,-1.7,1.2,102.6,92.3,10.4,125.1,14.1
Bruce Moore,BU,.594,.534,157.7,0.061,0.14800000000000002,0.106,0.063,0.13699999999999998,0.009000000000000001,0.013999999999999999,0.184,-2.7,1.6,115.5,104.0,11.5,204.4,14.1,0.594,0.534,157.7,-2.7,1.6,115.5,104,11.5,204.4,14.1
Brandon Better,SUU,.535,.480,155.1,0.01,0.055999999999999994,0.033,0.114,0.111,0.013000000000000001,0.001,0.263,-2.1,1.2,104.5,106.5,-2.0,143.6,14.1,0.535,0.48,155.1,-2.1,1.2,104.5,106.5,-2,143.6,14.1
